Name,URL,Cuisines,Area,Timing,Full_Address,PhoneNumber,IsHomeDelivery,isTakeaway,isIndoorSeating,isVegOnly,Dinner Ratings,Dinner Reviews,Delivery Ratings,Delivery Reviews,KnownFor,PopularDishes,PeopleKnownFor,AverageCost,latitudes,longitudes
Scone,https://www.zomato.com/kolkata/scone-sector-2-salt-lake,"North Indian, Chinese, Biryani, Bengali, Rolls, Fast Food","Sector 2, Salt Lake, Kolkata",Opens at 12noon,"Stall 55, BJ Market, Sector 2, Salt Lake, Kolkata",913323000000,1,1,0,0,-,0,3.8,11500,Fast Food at decent prices!,"Chicken Roll, Naan, Momos, Snacks, Egg","Tasty Food, Good Service, Worth the Money, Good Food",100,22.5582184,88.4129084
Teekha,https://www.zomato.com/kolkata/teekha-sector-1-salt-lake,"Fast Food, Street Food, Beverages","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"CF 333, Sector 1, Salt Lake, Kolkata",916291000000,1,1,0,0,3.8,18,4,52,,"Dabeli, Vada Pav, Pav Bhaji, Tea","Humble Staff, Awesome Spot to Hangout, Perfect Presentation, Owner, Worth the Money, Great Portions",350,22.57002545,88.43478465637821
Malacca Strait,https://www.zomato.com/kolkata/malacca-strait-1-sector-5-salt-lake,"Chinese, Asian","Sector 5, Salt Lake, Kolkata",,"Dag 246 Mb 232, Mahishbathan, Bidhannagarrajarhat Municipal Corporation, North Twenty Four Parganas, Sector 5, Salt Lake, Kolkata",917676000000,1,0,0,0,-,0,4.1,216,,,"Fresh Food with Good Quality, Worth the Money, Great Portions, Food, Taste",200,22.5582184,88.4129084
Annapurna Food,https://www.zomato.com/kolkata/annapurna-food-1-sector-1-salt-lake,"Bengali, Biryani, Fast Food, Chinese","Sector 1, Salt Lake, Kolkata",Opens at 8am,"CF-163, Sector 1, Salt Lake, Kolkata",917004000000,1,1,0,0,-,0,4,34,,,,150,22.57002545,88.43478465637821
Food@99,https://www.zomato.com/kolkata/food@99-sector-2-salt-lake,"Bengali, Chinese, Biryani","Sector 2, Salt Lake, Kolkata",Opens at 12noon,"AB - 319, Samarpally, Tirupati Enclave, Sector 2, Salt Lake, Kolkata",917980000000,1,1,0,0,-,0,3.3,109,,,,100,22.5582184,88.4129084
Berlin Burgers,https://www.zomato.com/kolkata/berlin-burgers-sector-2-salt-lake,"Fast Food, Burger","Sector 2, Salt Lake, Kolkata",,"CF 335, Salt Lake City, Sector 2, Salt Lake, Kolkata",919007000000,1,0,0,0,-,0,4.2,182,,,"Worth the Money, Extensive Menu, Great Portions, Timely Service, Delicious Food, Quantity",200,22.5582184,88.4129084
The Tandoori Startup,https://www.zomato.com/kolkata/the-tandoori-startup-beliaghata,"Kebab, North Indian, Mughlai, Chinese, Momos, Shake","Beliaghata, Kolkata",Opens at 12noon,"17A, Surah 3rd Lane, Beliaghata, Kolkata",918421000000,1,1,0,0,3.6,20,4.3,72,,,"Great Place for Family, Cheap and Affordable, Best in Service, Sanitised Service, Comforting Atmosphere, Nice Concept",400,22.5506557,88.40391715
Bento Mealbox & Bowls,https://www.zomato.com/kolkata/bento-mealbox-bowls-1-new-town,"North Indian, Chinese","New Town, Kolkata",,"Mohisgote, Krishnapur, 24 Parganas, New Town, Kolkata",919903000000,1,0,0,0,-,0,3.7,22,,,,150,22.59591305,88.48786528277952
Arsalan Biryani,https://www.zomato.com/kolkata/arsalan-biryani-2-new-town,Biryani,"New Town, Kolkata",,"3, Zakaria St, Dash Drone, New Town, Kolkata",916290000000,1,0,0,0,-,0,3.2,70,,,,200,22.59591305,88.48786528277952
Conclave at Afraa,https://www.zomato.com/kolkata/conclave-at-afraa-sector-1-salt-lake,"North Indian, Mughlai, Pasta, Pizza, Continental, Desserts","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"7th Floor, City Center, G Block, Sector 1, Salt Lake, Kolkata",919748000000,1,1,1,0,3.8,106,3.4,111,,,"Perfect Presentation, Food Taste, Portion, Decor, Ambiance, Menu",1800,22.57002545,88.43478465637821
Mezban Biryani,https://www.zomato.com/kolkata/mezban-biryani-1-kestopur,"Biryani, Rolls, Mughlai","Kestopur, Kolkata",Opens at 11:45am,"BE-26, Jamunetri Apartments, Rabindrapally, Ward 23, Kestopur, Kolkata",917992000000,1,1,1,0,-,1,3.8,34,,,,400,22.5837959,88.4351768
Hese Khele,https://www.zomato.com/kolkata/hese-khele-kestopur,Bengali,"Kestopur, Kolkata",,"CD 31, Udayanpally, Kestopur, Kolkata",919073000000,1,0,0,0,-,0,-,5,,,,150,22.5837959,88.4351768
Kreamz,https://www.zomato.com/kolkata/kreamz-ultadanga,"Bakery, Desserts, Fast Food","Ultadanga, Kolkata",,"85A, Bidhan Nagar Road, Ward 32, Ultadanga, Kolkata",918101000000,1,0,0,0,-,0,3.6,37,,,,100,22.6012775,88.3841474
Sandwich Gali,https://www.zomato.com/kolkata/sandwich-gali-sector-5-salt-lake,Sandwich,"Sector 5, Salt Lake, Kolkata",,"NP-232, Nayapatti Main Road, Sector 5, Salt Lake, Kolkata",919804000000,1,0,0,0,-,0,-,9,,,,100,22.5582184,88.4129084
Bellycious,https://www.zomato.com/kolkata/bellycious-ultadanga,"Chinese, Fast Food, Sandwich, Rolls","Ultadanga, Kolkata",,"P-160, C.I.T Road, Scheme VII-M, Near Capital Electronic, Ultadanga, Kolkata",919805000000,1,0,0,0,-,0,4,52,,,,150,22.6012775,88.3841474
Aahar,https://www.zomato.com/kolkata/aahar-sector-2-salt-lake,"Biryani, Chinese, Rolls, North Indian, Mughlai, Momos","Sector 2, Salt Lake, Kolkata",Opens at 12noon,"Shop 54, BJ Market, Sector 2, Salt Lake, Kolkata",919831000000,1,1,1,0,-,0,3.6,103,,,,300,22.5582184,88.4129084
Giani Ice Cream,https://www.zomato.com/kolkata/giani-ice-cream-sector-5-salt-lake,"Ice Cream, Shake, Desserts","Sector 5, Salt Lake, Kolkata",Opens at 11:10am,"Plot K -1, Block - EP&GP, Ward 1, Sector 5, Salt Lake, Kolkata",919663000000,1,1,0,0,-,0,-,0,,,,100,22.5582184,88.4129084
The Combo King,https://www.zomato.com/kolkata/the-combo-king-lake-town,"Chinese, Shake","Lake Town, Kolkata",,"170, Patipukur, Ward 12, Sk Deb Road, Lake Town, Kolkata",918335000000,1,0,0,0,-,0,-,15,,,,200,26.254624,88.1820651
Plateonic,https://www.zomato.com/kolkata/plateonic-sector-2-salt-lake,"Chinese, Thai","Sector 2, Salt Lake, Kolkata",Opens at 12:30pm,"BL 37, BL Block, Bidhan Nagar, Sector 2, Salt Lake, Kolkata",919164000000,1,1,0,0,-,0,4.1,131,,,"Timely Service, Worth the Money, Great Portions, Delicious Food, Good Quality, Quantity",300,22.5582184,88.4129084
F N P Cakes 'N' More,https://www.zomato.com/kolkata/f-n-p-cakes-n-more-lake-town,Bakery,"Lake Town, Kolkata",Opens at 8am,"P 149, Block B, Lake Town, Kolkata",919007000000,1,1,0,0,-,0,3.4,337,,,,100,26.254624,88.1820651
Roll Company,https://www.zomato.com/kolkata/roll-company-new-town,Rolls,"New Town, Kolkata",,"Thakdari Main Road, Street 247, Action Area 1, New Town, Kolkata",919124000000,1,0,0,0,-,0,3.3,295,,,,100,22.59591305,88.48786528277952
Wow! Sandwich,https://www.zomato.com/kolkata/wow-sandwich-1-kestopur,"Pizza, Fast Food, Burger, Sandwich, Desserts","Kestopur, Kolkata",,"BC-102, Anurupa Pally, Kestopur, Kolkata",919805000000,1,0,0,0,-,0,3.6,89,,,,200,22.5837959,88.4351768
Double Trouble,https://www.zomato.com/kolkata/double-trouble-bangur,"Fast Food, Beverages, Continental, Chinese, Street Food","Bangur, Kolkata",,"Shop 08, Block A, Premises 38, P-11, Bangur Avenue, Bangur, Kolkata",917981000000,1,0,0,0,-,0,3.3,14,,,,150,22.6058971,88.4111177
Calcutta Canteen,https://www.zomato.com/kolkata/calcutta-canteen-sector-1-salt-lake,Bengali,"Sector 1, Salt Lake, Kolkata",,"CF-326, Shop 2 &3, Ground Floor, Sector 1, Salt Lake, Kolkata",919331000000,1,0,0,0,-,0,4.2,206,,"Crispy Vegetables, Misti Pulao, Chicken Suimai, Aloo Dum, Fish Fry, Dal","Contactless Delivery, Fast Delivery, Best Food, Cute Packaging, Spill Proof Packaging, Delicious Taste",250,22.57002545,88.43478465637821
The Melbourne Cafe,https://www.zomato.com/kolkata/the-melbourne-cafe-sector-1-salt-lake,"Cafe, Desserts","Sector 1, Salt Lake, Kolkata",Opens at 9am,"DB 8, Sector 1, Salt Lake, Kolkata",917596000000,1,1,1,0,3.8,243,4.2,316,,"Coffee Hazelnut, Chocolate Doughnut, Chicken Shawarama, Croissant, Shawarma Wrap, Blueberry Cheese Cake","Romantic Seating, Intimate Seating, Fancy Crowd, Decorations, Cafe, Young Crowd",550,22.57002545,88.43478465637821
Since 2016 Cafe,https://www.zomato.com/kolkata/since-2016-cafe-1-sector-1-salt-lake,"Cafe, Fast Food, Bengali, Beverages, Shake","Sector 1, Salt Lake, Kolkata",Opens at 9:30am,"EC-26, Ground Floor, Sector 1, Salt Lake, Kolkata",913340000000,1,1,1,0,4,245,3.3,124,,"Fish and Chips, Grilled Chicken Sandwich, Chicken Wings, Mocktails, Sandwich, Drinks","Pocket Friendly Restaurant, Good Wifi, Cozy, Cafe, Food Presentation, Young Crowd",400,22.57002545,88.43478465637821
24*7  Cafe,https://www.zomato.com/kolkata/24-7-cafe-dum-dum,"Fast Food, Street Food, Chinese","Dum Dum, Kolkata",Opens at 7am,"1531/1, Jawpur Road, Dum Dum, Kolkata",919831000000,1,1,0,0,-,0,4,189,,,,100,22.6211141,88.3928973
Calcutta Chiit Chaat,https://www.zomato.com/kolkata/calcutta-chiit-chaat-sector-4-salt-lake,"Chinese, North Indian, Biryani, Seafood","Sector 4, Salt Lake, Kolkata",Opens at 12noon,"R.A. 308, Nabapally, Sector 4, Salt Lake, Kolkata",919749000000,1,1,0,0,-,0,3.8,2502,,,,150,22.5731234,88.4129121
Wrap King,https://www.zomato.com/kolkata/wrap-king-dum-dum,"Wraps, Fast Food","Dum Dum, Kolkata",Opens at 12:30pm,"454, P K, Guha Road, Ward 10, Dum Dum, Kolkata",919051000000,1,1,0,0,-,0,3.5,692,,,,150,22.6211141,88.3928973
Krazzy For Ice Cream Sundae,https://www.zomato.com/kolkata/krazzy-for-ice-cream-sundae-sector-1-salt-lake,"Desserts, Beverages","Sector 1, Salt Lake, Kolkata",9am â€“ 3am (Today),"2nd Cross Road, EC Block, Sector 1, Salt Lake, Kolkata",919903000000,1,1,1,1,2.5,21,3.4,1351,,,,350,22.57002545,88.43478465637821
Dhaba Wale,https://www.zomato.com/kolkata/dhaba-wale-sector-2-salt-lake,"North Indian, Kebab","Sector 2, Salt Lake, Kolkata",Opens at 11am,"CG 145, Sector 2, Salt Lake, Kolkata",919051000000,1,1,0,0,-,0,3.7,479,,,,200,22.5582184,88.4129084
Mandala - The Oriental Kitchen,https://www.zomato.com/kolkata/mandala-the-oriental-kitchen-sector-1-salt-lake,"Cafe, Continental, Asian, Thai","Sector 1, Salt Lake, Kolkata",Opens at 11am,"Ground Floor, Gorkha Bhawan, 2nd Cross Road, DD Block, Bidhan Nagar, Sector 1, Salt Lake, Kolkata",919832000000,1,1,1,0,3.9,147,3.8,143,,"Gyoza, Pork Meat, Noodle, Momos, Starters, Chicken","Romantic Seating, Sit and Read, Courteous Staff, Seating Arrangements, Hospitality, Worth the Money",850,22.57002545,88.43478465637821
The Food Place,https://www.zomato.com/kolkata/the-food-place-dum-dum,"North Indian, Bengali, Chinese","Dum Dum, Kolkata",Opens at 8am,"119, Ramkrishna Road, Radhashree, Near Airport Gate 1, Dum Dum, Kolkata",919052000000,1,1,1,0,-,1,3.3,188,,,,350,22.6211141,88.3928973
Hunger Hub,https://www.zomato.com/kolkata/hunger-hub-lake-town,"North Indian, Chinese, Fast Food, South Indian, Street Food","Lake Town, Kolkata",,"318, SK Dev Road, Lake Town, Kolkata",918335000000,1,0,0,0,-,0,3.3,392,,,,150,26.254624,88.1820651
Pizza Burger & More,https://www.zomato.com/kolkata/pizza-burger-more-sector-5-salt-lake,"Pizza, Sandwich, Burger, Fast Food, Beverages, Shake","Sector 5, Salt Lake, Kolkata","12midnight â€“ 4am, 8am â€“ 12midnight (Today)","Shop 232, Nayapatti, Near Chok Mandir, Sector 5, Salt Lake, Kolkata",918388000000,1,1,0,0,-,0,3.1,408,,,,100,22.5582184,88.4129084
Galawat,https://www.zomato.com/kolkata/galawat-sector-5-salt-lake,"Lucknowi, North Indian, Biryani","Sector 5, Salt Lake, Kolkata",Opens at 1pm,"Globsyn Crystals, Crystal 1, Premises XI-11&12, Block EP, Sector 5, Salt Lake, Kolkata",917044000000,1,1,0,0,-,0,4.1,5,,,,300,22.5582184,88.4129084
Cafe by Miraj Cinemas,https://www.zomato.com/kolkata/cafe-by-miraj-cinemas-new-town,Fast Food,"New Town, Kolkata",,"Plot BG/12, AA-1B, Rajarhat, New Town, Kolkata",919679000000,1,0,0,0,-,0,-,6,,,,250,22.59591305,88.48786528277952
Chilli Pepper,https://www.zomato.com/kolkata/chilli-pepper-new-town,"Chinese, Fast Food","New Town, Kolkata",,"Unitech Gate 2, Bidhan Nagar, Rajahrat, New Town, Kolkata",918444000000,1,1,1,0,3.3,12,3.2,448,,,,300,22.59591305,88.48786528277952
Royal Biryani,https://www.zomato.com/kolkata/royal-biryani-sector-5-salt-lake,"Biryani, Kebab, Bengali","Sector 5, Salt Lake, Kolkata",,"NP 214, Opposite Technopolis, Sector 5, Salt Lake, Kolkata",919564000000,1,0,0,0,-,0,4.1,752,,,,200,22.5582184,88.4129084
Kouzina Marine,https://www.zomato.com/kolkata/kouzina-marine-sector-1-salt-lake,"North Indian, Chinese, Italian, Kebab, Biryani, Healthy Food, Desserts, Beverages","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"29, Bidhan Nagar, Near B D Block, Sector 1, Salt Lake, Kolkata",913341000000,1,1,1,0,4.2,475,3.7,574,20% discount from 4 PM to 6:30 PM everyday,"Vegetable Dimsums, Paneer Tikka Grill, Cannelloni Florentine, Mozzarella Sticks, Bao, Cheesecake","Food Prep Time, Good for Large Groups, Good Options, Gastronomical Experience, Family Place, Packed on Weekends",1200,22.57002545,88.43478465637821
The Tunnel,https://www.zomato.com/kolkata/the-tunnel-kankurgachi,"North Indian, Chinese, Continental, Desserts, Beverages","Kankurgachi, Kolkata",Opens at 11am,"120 A, Manicktala Main Road, Kankurgachi, Kolkata",919331000000,1,1,1,1,3.8,125,3.9,300,,"Chinese Platter, Shakes, Pizza, Drinks","Variety of Veg Options, Pure Veg, Good for Large Groups, Hookah, Staff Behaviour, Best Food under Best Budget",700,22.578972450000002,88.39151741636809
Burger Bistro,https://www.zomato.com/kolkata/burger-bistro-dum-dum,"Fast Food, Burger, Sandwich","Dum Dum, Kolkata",,"23, Italgacha Road, Premises-68, Tarun Sengupta Sarani Road, Dum Dum, Kolkata",919079000000,1,0,0,0,-,0,3.8,568,,,"Great Veg Options, Best Service, Healthy and Delicious, Fresh Food with Good Quality, Amazing Taste, Mouth Watering Food",150,22.6211141,88.3928973
The Urban Spoon,https://www.zomato.com/kolkata/the-urban-spoon-kestopur,"Chinese, North Indian, Rolls, Mughlai, Fast Food, Shake","Kestopur, Kolkata",8am â€“ 4am (Today),"Shop 1, Bhawani Complex, Baroaritala, Kestopur, Kolkata",919331000000,1,1,1,0,3.5,177,3.7,9135,,,"Good Portions, Amazing Food, Quality, Price, Staff",350,22.5837959,88.4351768
Burrito Raja,https://www.zomato.com/kolkata/burrito-raja-sector-5-salt-lake,"Wraps, Mexican, Fast Food","Sector 5, Salt Lake, Kolkata",,"J-1/16, EP GP Block, Sila Towers, Sector 5, Salt Lake, Kolkata",918241000000,1,0,0,0,-,0,3.8,79,,,,250,22.5582184,88.4129084
The Chinese Specialist Restaurant,https://www.zomato.com/kolkata/the-chinese-specialist-restaurant-sector-5-salt-lake,"Chinese, North Indian, Fast Food, Momos","Sector 5, Salt Lake, Kolkata",,"MB-215, Mahishbathan, Bidhannagar, Sector 5, Salt Lake, Kolkata",919749000000,1,0,0,0,-,0,3.5,168,,,"Taste, Packaging, Quality, Service, Food",200,22.5582184,88.4129084
Anytime Snacks 24*7,https://www.zomato.com/kolkata/anytime-snacks-24-7-sector-5-salt-lake,"Pizza, Sandwich, Fast Food","Sector 5, Salt Lake, Kolkata",Opens at 8am,"Shop 232, Nayapatti, Behind Chok Mandir, Sector 5, Salt Lake, Kolkata",917450000000,1,1,1,0,2.3,31,3.3,1295,,,,200,22.5582184,88.4129084
Appetizer,https://www.zomato.com/kolkata/appetizer-kankurgachi,"Burger, Pizza, Fast Food","Kankurgachi, Kolkata",Opens at 1pm,"154 Manicktalla Main Road, Kankurgachi, Kolkata",918623000000,1,1,1,0,3.2,151,3.9,6461,,,,500,22.578972450000002,88.39151741636809
Ice & Spice,https://www.zomato.com/kolkata/ice-spice-dum-dum,"Chinese, North Indian, Kebab, Bengali, Biryani","Dum Dum, Kolkata",Opens at 12:30pm,"22F, Northern Avenue, Dum Dum, Kolkata",913325000000,1,1,1,0,2.6,269,3.9,452,,,"Serving Time, Reasonable Price, Nice Place, Good Food, Service, Staff",700,22.6211141,88.3928973
The Scoop,https://www.zomato.com/kolkata/the-scoop-sector-1-salt-lake,"North Indian, South Indian, Italian, Pizza, Burger, Fast Food, Chinese","Sector 1, Salt Lake, Kolkata",Opens at 10:30am,"CF 121, Near Swimming Pool, Sector 1, Salt Lake, Kolkata",918981000000,1,1,1,0,2.8,428,3.8,1850,,"Dark Desire, Chicken Sandwich, Fried Chicken, Sandwiches, Desserts, Pasta","Good for Large Groups, Ample Seating Area, Decent Place, Good Quantity, Courteous Staff, Nice Ambience",500,22.57002545,88.43478465637821
The Perfect Blend ,https://www.zomato.com/kolkata/the-perfect-blend-lake-town,"Desserts, Waffle, Shake","Lake Town, Kolkata",,"225, Riya Apartment, Block-B, Lake Town, Kolkata",918585000000,1,0,0,0,-,0,4,313,,,,150,26.254624,88.1820651
Kaazi,https://www.zomato.com/kolkata/kaazi-sector-1-salt-lake,"Biryani, North Indian","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"Shop 2 & 3, Ground Floor, CF-326, Sector 1, Salt Lake, Kolkata",919331000000,1,1,1,0,3.3,1,4.5,175,,"Matar Pulao, Chicken Rezala, Daal Makhani, Mutton Kasha, Chicken Tikka, Tandoori Chicken","Great Restaurant, Great Veg Options, Affordable Prices, Tamper Proof Packaging, Best Food under Best Budget, Fast Delivery",500,22.57002545,88.43478465637821
The Bang Onn Cafe,https://www.zomato.com/kolkata/the-bang-onn-cafe-bangur,"Chinese, Burger, Tibetan, Fast Food, Italian, Beverages","Bangur, Kolkata",Opens at 12noon,"29/1C, Block C, Bangur Avenue, Bangur, Kolkata",919837000000,1,1,1,0,3.8,79,3.4,815,,,"Plenty of Vegetarian Options, Cozy Ambiance, Great Recommendations, Owner, Ambience, Service",400,22.6058971,88.4111177
Rakshit Cakes And Restaurant,https://www.zomato.com/kolkata/rakshit-cakes-and-restaurant-1-paikpara,"Bakery, Desserts","Paikpara, Kolkata",7am â€“ 4am (Today),"25/A, Kalachand, Patitundi Lane, Gangulipara, Paikpara, Kolkata",917980000000,1,1,0,0,-,0,3.5,329,,,,200,22.6120515,88.3855648
Firangi Bake,https://www.zomato.com/kolkata/firangi-bake-beliaghata,"Italian, Mexican, Fast Food","Beliaghata, Kolkata",,"64/3/1, Ground Floor, Dr Suresh Chandra Banerjee Road, Beliaghata, Kolkata",917710000000,1,0,0,0,-,0,4.1,197,,,"Proper Packaging, Value for Money, Taste, Food",250,22.5506557,88.40391715
Global Master Kitchen,https://www.zomato.com/kolkata/global-master-kitchen-new-town,"Biryani, Chinese, North Indian","New Town, Kolkata",,"Baligori, Rajarhat, North 24 Parganas, New Town, Kolkata",918335000000,1,0,0,0,-,0,3.6,23,,,,100,22.59591305,88.48786528277952
The Steak & Grill,https://www.zomato.com/kolkata/the-steak-grill-sector-3-salt-lake,"Italian, Continental, Beverages","Sector 3, Salt Lake, Kolkata",Opens at 7:30am,"FE-12, Sector 3, Salt Lake, Kolkata",919051000000,1,1,1,0,4.1,990,4,1364,,"Beef Patty, Chocolate Monte Carlo, Pork Chop, Chicken Tetrazzini, Pork Ribs, Bacon","Amazing Decor, Comfortable Seating Area, Cool Ambience, Affordable, Serving Time, Nice Decor",1000,22.5708433,88.41104103863965
Chopsticks,https://www.zomato.com/kolkata/chopsticks-bangur,Chinese,"Bangur, Kolkata",Opens at 11am,"55/1, Dum Dum Park, Near Dum Dum Park Post Office, Bangur, Kolkata",919074000000,1,1,1,0,2.9,30,4.4,256,,,,400,22.6058971,88.4111177
Food Zone,https://www.zomato.com/kolkata/food-zone-ultadanga,"Chinese, North Indian, Seafood, Biryani, Mughlai","Ultadanga, Kolkata",Opens at 12noon,"P153/1A, C.I.T. Road, Scheme VIIM, Ultadanga, Kolkata",917059000000,1,1,1,0,2.9,36,4,936,,,,350,22.6012775,88.3841474
Cafe Leo,https://www.zomato.com/kolkata/cafe-leo-paikpara,"Fast Food, Beverages","Paikpara, Kolkata",Opens at 8am,"14 Q, Paikpara, Kolkata",917003000000,1,1,1,0,3.6,8,4,20,,,"Food Presentation, Great Portions, Worth the Money, Timely Service, Delicious Food, Fresh Food",350,22.6120515,88.3855648
Meal@ 99,https://www.zomato.com/kolkata/meal@-99-lake-town,"Fast Food, Rolls, Wraps, Sandwich, Chinese","Lake Town, Kolkata",,"170, SK Deb Road, Patipukur, Lake Town, Kolkata",918335000000,1,0,0,0,-,0,-,14,,,,150,26.254624,88.1820651
Petukram,https://www.zomato.com/kolkata/petukram-bangur,"North Indian, Chinese, Rolls","Bangur, Kolkata",,"1/1, Avenue, Block D, Bangur, Kolkata",919675000000,1,0,0,0,-,0,3.8,153,,,,200,22.6058971,88.4111177
Wok N Grillz,https://www.zomato.com/kolkata/wok-n-grillz-dum-dum,"Fast Food, Street Food, Beverages","Dum Dum, Kolkata",24 Hours (Today),"162, Sahid Hemanta Kumar Bose Sarani, Near Success Coaching Centre, Dum Dum, Kolkata",917440000000,1,1,0,0,-,0,-,23,,,,100,22.6211141,88.3928973
The Samosa Lab,https://www.zomato.com/kolkata/the-samosa-lab-sector-5-salt-lake,Street Food,"Sector 5, Salt Lake, Kolkata",,"Np 375, Nayapatti Main Road, Sector 5, Salt Lake, Kolkata",919163000000,1,0,0,0,-,0,4,35,,,,50,22.5582184,88.4129084
Trufflates,https://www.zomato.com/kolkata/trufflates-sector-1-salt-lake,"Bakery, Desserts","Sector 1, Salt Lake, Kolkata",Opens at 11:30am,"102, Sector 1, Salt Lake, Kolkata",919748000000,1,1,0,0,3.8,5,-,17,,,,300,22.57002545,88.43478465637821
Bhojohori Manna Restaurants,https://www.zomato.com/kolkata/bhojohori-manna-restaurants-sector-5-salt-lake,Bengali,"Sector 5, Salt Lake, Kolkata",Opens at 11am,"Globsyn Crystal Building, XI & XII, Block EP, Sector 5, Salt Lake, Kolkata",919874000000,1,1,1,0,-,0,-,0,,,,350,22.5582184,88.4129084
Veer's Kitchen,https://www.zomato.com/kolkata/veers-kitchen-sector-5-salt-lake,"North Indian, Chinese","Sector 5, Salt Lake, Kolkata",Opens at 8am,"NP 232, Nayapatti, Sector 5, Salt Lake, Kolkata",919831000000,1,1,0,0,-,0,3.7,24,,,,200,22.5582184,88.4129084
